city_baidu_id,name,id,420100_20200117_moveIn,420100_20200118_moveIn,420100_20200119_moveIn,420100_20200120_moveIn,420100_20200121_moveIn,420100_20200122_moveIn,420100_20200123_moveIn,420100_20200124_moveIn,420100_20200125_moveIn,420100_20200126_moveIn,420100_20200127_moveIn,420100_20200128_moveIn,420100_20200129_moveIn,420100_20200130_moveIn,420100_20200131_moveIn,420100_20200201_moveIn,420100_20200202_moveIn,420100_20200203_moveIn,420100_20200204_moveIn,420100_20200205_moveIn,420100_20200206_moveIn,420100_20200207_moveIn,420100_20200208_moveIn,420100_20200209_moveIn,420100_20200210_moveIn,420100_20200211_moveIn,420100_20200212_moveIn,420100_20200213_moveIn,420100_20200214_moveIn,420100_20200215_moveIn,420100_20200216_moveIn,420100_20200217_moveIn,420100_20200218_moveIn,420100_20200219_moveIn,420100_20200220_moveIn,420100_20200221_moveIn,420100_20200222_moveIn,420100_20200223_moveIn,420100_20200224_moveIn,420100_20200225_moveIn,420100_20200226_moveIn,420100_20200227_moveIn,420100_20200228_moveIn,420100_20200229_moveIn,420100_20200301_moveIn
350700,南平市,350700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.0
350800,龙岩市,350800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350900,宁德市,350900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360100,南昌市,360100,0.49,0.46,0.48,0.43,0.4,0.38,0.45,0.38,0.3,0.28,0.32,0.22,0.28,0.29,0.27,0.2,0.11,0.27,0.31,0.21,0.15,0.14,0.12,0.18,0.17,0.13,0.22,0.13,0.16,0.23,0.21,0.24,0.18,0.17,0.13,0.18,0.15,0.23,0.25,0.16,0.27,0.25,0.17,0.21,0.26
360200,景德镇市,360200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.02,0.03
360300,萍乡市,360300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
360400,九江市,360400,0.6,0.57,0.52,0.48,0.5,0.5,0.41,0.4,0.29,0.37,0.35,0.33,0.28,0.27,0.3,0.17,0.16,0.24,0.26,0.22,0.22,0.13,0.27,0.18,0.16,0.22,0.19,0.12,0.14,0.22,0.17,0.2,0.17,0.23,0.29,0.32,0.34,0.43,0.35,0.2,0.27,0.33,0.35,0.3,0.26
360500,新余市,360500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360600,鹰潭市,360600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360700,赣州市,360700,0.2,0.18,0.17,0.16,0.14,0.14,0.14,0.16,0.12,0.1,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.06,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.07,0.06,0.02,0.02,0.03,0.04
360800,吉安市,360800,0.13,0.12,0.14,0.16,0.14,0.13,0.13,0.12,0.1,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.04,0.02
360900,宜春市,360900,0.37,0.32,0.3,0.29,0.27,0.26,0.22,0.16,0.13,0.15,0.07,0.0,0.07,0.03,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0
361000,抚州市,361000,0.18,0.16,0.18,0.16,0.15,0.14,0.1,0.11,0.09,0.1,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.02,0.05,0.04,0.0,0.03,0.07,0.0,0.03
361100,上饶市,361100,0.2,0.2,0.18,0.16,0.2,0.16,0.15,0.15,0.17,0.11,0.05,0.04,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.07,0.03,0.0
370100,济南市,370100,0.13,0.11,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.02,0.01,0.06,0.02,0.0,0.03,0.02,0.04,0.03,0.0,0.0,0.03,0.09,0.17,0.0,0.03,0.02,0.1,0.03,0.0,0.0,0.0,0.06,0.03,0.02,0.0,0.02,0.02,0.04,0.02
370200,青岛市,370200,0.17,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.03,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.04,0.04,0.0,0.04,0.02,0.0,0.0,0.12,0.12,0.05,0.02,0.03,0.05,0.07,0.0,0.03,0.0,0.0,0.09
370300,淄博市,370300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
370400,枣庄市,370400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.18,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0
370500,东营市,370500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370600,烟台市,370600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370700,潍坊市,370700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.02,0.0,0.05,0.02,0.0,0.06,0.07,0.17,0.08,0.09,0.06,0.04,0.0,0.0,0.0,0.04,0.05,0.0,0.03,0.05,0.03,0.06,0.03,0.03,0.07,0.0,0.04,0.03,0.05,0.03,0.03,0.04
370800,济宁市,370800,0.0,0.1,0.1,0.1,0.09,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.03,0.02,0.0,0.02,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
370900,泰安市,370900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371000,威海市,371000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371100,日照市,371100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371300,临沂市,371300,0.0,0.11,0.0,0.0,0.1,0.07,0.0,0.09,0.17,0.12,0.09,0.03,0.02,0.0,0.04,0.05,0.02,0.0,0.05,0.05,0.04,0.07,0.0,0.0,0.07,0.04,0.03,0.0,0.02,0.04,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.03,0.03,0.03
371400,德州市,371400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371500,聊城市,371500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.03,0.02,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
371600,滨州市,371600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371700,菏泽市,371700,0.14,0.16,0.18,0.19,0.16,0.15,0.12,0.17,0.12,0.08,0.06,0.07,0.0,0.0,0.02,0.08,0.0,0.0,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.0,0.03,0.0,0.11,0.07,0.03,0.04,0.0,0.05,0.05,0.0,0.0
410100,郑州市,410100,0.68,0.62,0.51,0.52,0.44,0.31,0.26,0.27,0.33,0.49,0.39,0.45,0.55,0.23,0.39,0.33,0.24,0.35,0.4,0.22,0.25,0.22,0.27,0.22,0.21,0.26,0.12,0.48,0.35,0.4,0.47,0.3,0.23,0.24,0.26,0.33,0.2,0.24,0.41,0.41,0.29,0.3,0.31,0.31,0.32
410200,开封市,410200,0.16,0.14,0.16,0.18,0.19,0.14,0.12,0.12,0.08,0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.03,0.07,0.0,0.09,0.03,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.05,0.06,0.03,0.0,0.06,0.0,0.0,0.04,0.0
410300,洛阳市,410300,0.23,0.17,0.2,0.2,0.17,0.14,0.14,0.1,0.11,0.06,0.06,0.0,0.06,0.01,0.01,0.05,0.02,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.01,0.3,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.02,0.06,0.02,0.03,0.0
410400,平顶山市,410400,0.14,0.14,0.14,0.15,0.15,0.14,0.11,0.12,0.09,0.08,0.05,0.03,0.0,0.05,0.02,0.0,0.01,0.03,0.0,0.02,0.0,0.0,0.02,0.15,0.04,0.09,0.1,0.03,0.04,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.02,0.0,0.0
410500,安阳市,410500,0.15,0.14,0.18,0.17,0.17,0.13,0.13,0.13,0.08,0.06,0.05,0.0,0.03,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.02,0.05,0.48,0.24,0.56,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0
410600,鹤壁市,410600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410700,新乡市,410700,0.23,0.17,0.19,0.19,0.17,0.15,0.12,0.11,0.08,0.09,0.05,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.09,0.04,0.04,0.07,0.01,0.03,0.0,0.06,0.04,0.02,0.02,0.1,0.03,0.0,0.0,0.0,0.03,0.07,0.11,0.02,0.0,0.0,0.02,0.03,0.0,0.03,0.03
410800,焦作市,410800,0.12,0.09,0.1,0.09,0.1,0.08,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
410900,濮阳市,410900,0.11,0.0,0.0,0.0,0.1,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
411000,许昌市,411000,0.17,0.15,0.19,0.2,0.18,0.15,0.13,0.11,0.12,0.11,0.07,0.08,0.07,0.05,0.02,0.04,0.04,0.07,0.02,0.03,0.0,0.02,0.0,0.02,0.04,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.02,0.02,0.02,0.05,0.05,0.08,0.0,0.0,0.02,0.0,0.0,0.03,0.08
411100,漯河市,411100,0.21,0.19,0.18,0.21,0.19,0.22,0.18,0.16,0.13,0.12,0.09,0.08,0.03,0.07,0.04,0.0,0.0,0.0,0.02,0.0,0.11,0.03,0.0,0.02,0.04,0.09,0.04,0.08,0.04,0.03,0.07,0.08,0.03,0.06,0.0,0.11,0.11,0.03,0.03,0.13,0.06,0.0,0.05,0.07,0.07
411200,三门峡市,411200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.05,0.01,0.0,0.0,0.08,0.07,0.03,0.09,0.03,0.04,0.08,0.02,0.01,0.05,0.09,0.02,0.05,0.03,0.02,0.03,0.04,0.0,0.0,0.02,0.03,0.03,0.0,0.05,0.03,0.0,0.03
411300,南阳市,411300,0.77,0.7,0.72,0.82,0.82,0.77,0.76,0.62,0.54,0.68,0.45,0.41,0.35,0.3,0.36,0.22,0.54,0.27,0.19,0.25,0.38,0.34,0.29,0.45,0.45,0.48,0.27,0.29,0.4,0.3,0.37,0.37,0.51,0.44,0.42,0.55,0.38,0.32,0.45,0.64,0.29,0.47,0.37,0.5,0.59
411400,商丘市,411400,0.36,0.34,0.38,0.43,0.4,0.33,0.37,0.52,0.5,0.4,0.27,0.11,0.0,0.02,0.04,0.04,0.02,0.0,0.05,0.0,0.02,0.05,0.16,0.06,0.12,0.09,0.02,0.0,0.05,0.03,0.07,0.06,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.06,0.04,0.0,0.0,0.03,0.08
411500,信阳市,411500,1.63,1.35,1.45,1.57,1.68,1.76,1.66,1.49,1.22,1.06,0.64,0.56,0.42,0.31,0.24,0.31,0.16,0.36,0.48,0.29,0.16,0.32,0.26,0.19,0.18,0.19,0.37,0.32,0.2,0.26,0.25,0.2,0.28,0.25,0.34,0.25,0.48,0.42,0.31,0.27,0.29,0.29,0.37,0.3,0.33
411600,周口市,411600,0.5,0.46,0.51,0.54,0.51,0.42,0.44,0.4,0.35,0.28,0.21,0.11,0.03,0.0,0.0,0.02,0.04,0.03,0.0,0.02,0.02,0.03,0.0,0.03,0.02,0.03,0.0,0.03,0.04,0.11,0.03,0.03,0.0,0.03,0.03,0.05,0.07,0.06,0.05,0.07,0.11,0.05,0.06,0.07,0.13
411700,驻马店市,411700,0.73,0.68,0.68,0.72,0.73,0.66,0.62,0.55,0.44,0.37,0.28,0.11,0.06,0.1,0.05,0.04,0.06,0.07,0.08,0.02,0.01,0.03,0.03,0.04,0.08,0.06,0.01,0.06,0.13,0.09,0.1,0.06,0.11,0.11,0.09,0.07,0.1,0.1,0.07,0.09,0.11,0.07,0.15,0.08,0.11
420100,武汉市,420100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
420200,黄石市,420200,3.94,4.21,3.75,3.7,3.74,3.86,3.76,3.36,3.42,3.42,2.92,3.06,3.2,2.87,2.87,3.22,3.03,3.17,2.9,2.89,3.4,3.13,2.82,2.83,3.02,2.97,3.25,3.47,3.1,2.66,2.78,3.02,2.81,2.93,2.83,2.81,3.14,2.75,2.56,3.0,2.91,2.93,3.03,2.76,2.95
420300,十堰市,420300,1.56,1.65,1.84,1.97,2.0,2.06,2.14,1.96,2.0,2.4,3.17,3.42,3.56,3.62,4.03,3.77,5.15,2.21,2.51,3.32,3.57,3.91,4.07,4.17,3.98,4.04,3.76,3.52,3.38,3.15,3.96,4.02,4.22,4.13,4.08,4.09,4.06,4.11,3.65,3.89,3.7,3.82,4.02,4.02,4.49
420500,宜昌市,420500,2.5,2.54,2.69,2.95,3.05,3.18,2.88,2.26,2.79,3.45,4.49,5.19,5.73,5.65,6.0,5.78,5.7,4.81,4.73,5.07,5.52,5.27,5.87,5.97,5.71,5.94,5.91,5.68,4.64,5.35,5.1,6.02,5.89,5.96,6.36,5.54,5.62,5.91,6.29,5.81,5.53,6.24,5.91,5.87,5.76
420600,襄阳市,420600,3.58,3.63,3.81,4.08,4.44,4.5,4.24,3.2,3.41,3.53,3.45,3.71,3.33,3.68,3.21,3.73,4.14,2.65,3.1,3.48,3.56,3.57,3.59,3.99,4.4,3.74,3.76,3.83,3.53,3.68,3.72,3.8,3.94,3.62,3.82,4.06,3.42,3.18,3.45,3.74,3.47,3.52,3.58,3.64,3.42
420700,鄂州市,420700,4.23,4.39,3.91,3.53,3.28,3.28,3.59,3.99,4.17,4.68,4.6,5.03,5.27,5.54,5.89,6.2,4.99,7.84,6.99,6.21,5.7,6.25,5.81,5.17,5.51,4.83,5.23,5.77,4.73,5.01,4.46,4.38,4.72,4.55,5.23,5.35,5.21,4.77,4.32,4.06,4.34,4.47,4.35,4.81,4.09
420800,荆门市,420800,2.75,2.96,3.31,3.59,3.76,4.19,4.07,3.43,3.32,3.17,2.98,2.89,2.74,3.0,3.09,2.39,3.47,1.67,2.27,2.49,2.49,2.52,2.55,2.77,2.51,2.83,2.57,2.79,2.84,2.76,2.92,2.89,2.63,2.89,2.81,2.96,2.9,3.18,2.51,3.01,2.58,2.89,2.57,3.05,2.95
420900,孝感市,420900,12.56,13.14,14.47,14.24,13.87,14.56,16.91,17.67,17.01,16.47,16.77,16.34,17.0,16.36,16.55,17.52,15.09,20.21,19.55,18.42,17.75,15.95,16.29,16.65,17.16,16.04,16.21,15.34,15.75,16.76,16.43,15.33,16.67,16.89,16.16,17.06,15.71,17.07,17.13,15.1,18.03,16.4,16.84,16.33,16.18
421000,荆州市,421000,5.93,6.29,6.93,7.29,7.17,7.65,7.31,6.04,5.87,6.11,6.5,7.35,7.11,7.19,6.54,6.65,8.73,5.13,5.59,6.68,6.19,6.95,7.57,6.97,6.91,7.6,6.83,6.33,6.39,6.26,7.75,8.04,7.18,7.07,7.47,7.28,7.63,6.67,7.36,7.15,7.05,6.93,6.74,7.19,7.02
421100,黄冈市,421100,14.21,14.87,12.28,12.45,13.5,14.08,14.12,14.58,15.93,16.56,18.07,20.63,21.65,22.7,22.48,21.89,21.04,23.42,23.86,23.81,23.45,23.24,22.82,23.27,21.58,22.7,23.47,22.36,22.42,25.57,21.95,21.75,22.11,21.05,21.48,21.29,21.03,20.34,20.37,20.88,20.96,21.42,21.69,20.64,21.23
421200,咸宁市,421200,5.07,5.14,4.95,4.75,4.77,4.74,4.9,4.48,4.74,5.18,6.52,6.72,7.62,7.57,7.39,7.07,6.7,7.74,7.69,7.1,8.04,7.36,7.07,7.12,7.1,7.0,7.29,6.95,6.79,6.63,7.2,6.66,6.85,7.21,7.12,7.28,7.26,7.26,6.8,7.32,7.17,7.22,7.47,7.22,7.29
